code_a,desc_a,code_b,desc_b,n_both,n_a,n_b,support,lift,odds_ratio,or_ci_low,or_ci_high,or_adjusted,confounding_ratio,conf_a_to_b,conf_b_to_a,jaccard,leverage,chapter_a,chapter_b,ccsr_desc_a,ccsr_desc_b,same_chapter,obstetric,hospitals_contributing,pct_of_all_hospitals,top10_share_of_pairs,top10_share_of_discharges,concentration,hospital_dispersed
D539,"Nutritional anemia, unspecified",K7010,Alcoholic hepatitis without ascites,1420,48344,20465,0.0002004572401414,10.167182326642772,11.152303166595932,9.639558612548296,12.902444076408436,11.389069729207211,0.9792110709442676,0.0293728280655303,0.0693867578793061,0.0210716882577275,0.0001807411345674,Blood/immune,Digestive,Nutritional anemia,Hepatitis,False,False,867,18.97985989492119,0.047183098591549295,0.009027775326960582,5.226436955142372,True
C7802,Secondary malignant neoplasm of left lung,D6481,Anemia due to antineoplastic chemotherapy,599,14295,20688,8.455907524275442e-05,14.347979674097374,15.359035225880955,12.31138753885637,19.161119112311308,11.382481585203712,1.3493573533074226,0.0419027632039174,0.0289539829853054,0.0174208934388087,7.866562702471644e-05,Neoplasm,Blood/immune,Secondary malignancies,Conditions due to neoplasm or the treatment of neoplasm,False,False,376,8.231173380035026,0.17863105175292154,0.007803856825533735,22.890098543127014,True
M6282,Rhabdomyolysis,T68XXXA,"Hypothermia, initial encounter",594,48265,6634,8.385323989014379e-05,13.141509849104912,14.51257974268088,11.577755838883537,18.19134672717208,11.381364056954812,1.2751177864144216,0.012307054801616,0.0895387398251432,0.0109382193168216,7.747244796798461e-05,Musculoskeletal,Injury/poisoning,Muscle disorders,"Effect of other external causes, initial encounter",False,False,489,10.704903677758319,0.06060606060606061,0.007395319323442698,8.19519184437962,True
P610,Transient neonatal thrombocytopenia,P9689,Oth conditions originating in the perinatal period,1455,7033,19095,0.0002053980876096,76.74839654467007,104.40834590662176,89.07837052025187,122.37653912268662,11.37824397239086,9.17613879259111,0.2068818427413621,0.0761979575805184,0.0589713451951526,0.0002027218351163,Perinatal,Perinatal,Hemorrhagic and hematologic disorders of newborn,Other specified and unspecified perinatal conditions,True,True,495,10.836252189141856,0.1154639175257732,0.008841575960941895,13.059200988131623,True
S0990XA,"Unspecified injury of head, initial encounter",W1839XA,"Other fall on same level, initial encounter",566,11930,18745,7.990056191552422e-05,17.929044302845107,19.34124454700083,15.393227312568916,24.30183957079888,11.375558165434567,1.7002457607548929,0.0474434199497066,0.0301947185916244,0.0187983659370952,7.544407441033996e-05,Injury,External cause,Other unspecified injury,Unacceptable PDX,False,False,431,9.435201401050788,0.07420494699646643,0.004540779990414756,16.341894377861838,True
J441,Chronic obstructive pulmonary disease w (acute) exacerbation,J9620,"Acute and chr resp failure, unsp w hypoxia or hypercapnia",5321,287758,13187,0.0007511499822482,9.933137425310774,16.258617224952463,14.810221729897728,17.84866147776076,11.37402262994337,1.4294518090855437,0.0184912322159592,0.4035034503677864,0.0179992152193326,0.0006755293651072,Respiratory,Respiratory,Chronic obstructive pulmonary disease and bronchiectasis,Respiratory failure; insufficiency; arrest,True,False,1820,39.84238178633976,0.055064837436572076,0.00574733494216738,9.58093411827614,True
S0081XA,"Abrasion of other part of head, initial encounter",W19XXXA,"Unspecified fall, initial encounter",1185,8214,91146,0.0001672829785687,11.212246453674522,13.095619414265112,11.103393365446095,15.4453005670296,11.371744337572062,1.151592844995415,0.1442658875091307,0.0130011190836679,0.0120702826585179,0.0001523633120005,Injury,External cause,"Superficial injury; contusion, initial encounter",Unacceptable PDX,False,False,832,18.21366024518389,0.04050632911392405,0.010633550754149783,3.8092947549167717,True
P220,Respiratory distress syndrome of newborn,P9209,Other vomiting of newborn,1539,21752,6691,0.0002172561215335,74.90572174756329,104.31198973519544,89.2270726106208,121.94719477124644,11.37074783108365,9.173714102606596,0.0707521147480691,0.2300104618143775,0.0572033898305084,0.0002143557273251,Perinatal,Perinatal,Respiratory distress syndrome,Neonatal digestive and feeding disorders,True,True,454,9.938704028021016,0.14814814814814814,0.010615622536193471,13.955672184372034,True
G459,"Transient cerebral ischemic attack, unspecified",R4701,Aphasia,3233,25826,59712,0.000456393138998,14.850926127567256,17.741471283321573,16.04164273951432,19.62141960197112,11.369715868641588,1.5604146566453518,0.1251839231781925,0.0541432207931404,0.0392807241358362,0.0004256615108774,Nervous,Symptoms/signs,Transient cerebral ischemia,Nervous system signs and symptoms,False,False,1413,30.932574430823117,0.040828951438292606,0.012002024335791287,3.40183874786326,True
R05,Cough,R509,"Fever, unspecified",1697,22759,45279,0.000239560518676,11.665367827446651,12.976810126978728,11.346740870464746,14.84105462476824,11.364369477463178,1.1418856235458728,0.0745639087833384,0.0374787429050994,0.0255799580952955,0.0002190244736734,Symptoms/signs,Symptoms/signs,Respiratory signs and symptoms,Fever,True,False,934,20.446584938704028,0.07365939893930465,0.007368497580043493,9.996528890611357,True
G8191,"Hemiplegia, unspecified affecting right dominant side",R29700,NIHSS score 0,1095,36850,14225,0.0001545779422217,14.79758861865779,16.412693230326052,13.892885482705974,19.38952850421992,11.35590437165981,1.4453004087711536,0.0297150610583446,0.0769771528998242,0.0219087635054021,0.0001441317846615,Nervous,Symptoms/signs,Paralysis (other than cerebral palsy),Unacceptable PDX,False,False,665,14.557793345008756,0.06757990867579909,0.009795018355248345,6.8994162363757665,True
S0181XA,"Laceration w/o foreign body of oth part of head, init encntr",W1839XA,"Other fall on same level, initial encounter",528,13869,18745,7.453621323568336e-05,14.386989519218249,15.333686567985756,12.122132976667634,19.39608682876053,11.354907552135268,1.3504017093562586,0.0380705169803158,0.0281675113363563,0.0164557751044069,6.93554064285249e-05,Injury,External cause,"Open wounds of head and neck, initial encounter",Unacceptable PDX,False,False,385,8.428196147110333,0.08143939393939394,0.006827121864591134,11.928803316340277,True
C50919,Malignant neoplasm of unsp site of unspecified female breast,G893,Neoplasm related pain (acute) (chronic),1023,12793,41229,0.0001444139131441,13.739376675714343,15.205538730018104,12.79875446134123,18.06491473591809,11.351296968224306,1.339541972391611,0.0799656061908856,0.0248126318853234,0.0193022509858676,0.0001339029622798,Neoplasm,Nervous,Breast cancer - all other types,Conditions due to neoplasm or the treatment of neoplasm,False,False,647,14.163747810858144,0.07135874877810362,0.011947957347781313,5.972464305068402,True
K3189,Other diseases of stomach and duodenum,K644,Residual hemorrhoidal skin tags,627,27132,13117,8.851175321737399e-05,12.480092707968298,13.351454067797375,10.755382637333472,16.574150054479002,11.346761280120202,1.176675329478328,0.0231092436974789,0.0478005641533887,0.0158245419211549,8.141951798414844e-05,Digestive,Digestive,Other specified and unspecified disorders of stomach and duodenum,Hemorrhoids,True,False,415,9.084938704028021,0.09409888357256778,0.011396135269110316,8.2570872800735,True
C220,Liver cell carcinoma,K7030,Alcoholic cirrhosis of liver without ascites,883,10284,33091,0.000124650523271,18.380416218087525,20.54435849263471,17.05387543453223,24.749252303042216,11.346083222498644,1.810700493708384,0.0858615324776351,0.0266839926263938,0.0207803821895886,0.0001178688203002,Neoplasm,Digestive,Gastrointestinal cancers - liver,Other specified and unspecified liver disease,False,False,527,11.53677758318739,0.07701019252548132,0.0101768752810107,7.567174638484238,True
I639,"Cerebral infarction, unspecified",I672,Cerebral atherosclerosis,965,55028,7775,0.0001362262230538,15.977535260038326,18.41314350912215,15.362477069494632,22.06960845922229,11.345420348638577,1.622958245996737,0.0175365268590535,0.1241157556270096,0.0156052912448656,0.0001277001130602,Circulatory,Circulatory,Cerebral infarction,Other and ill-defined cerebrovascular disease,True,False,557,12.193520140105079,0.08704663212435233,0.00916047237325138,9.502417405736507,True
I132,Hyp hrt & chr kdny dis w hrt fail and w stg 5 chr kdny/ESRD,T82898A,"Oth complication of vascular prosth dev/grft, init",1229,107646,6374,0.0001734943296716,12.688448601480824,15.652506201607371,13.249267224994284,18.491660423994723,11.344050809667038,1.379798668414708,0.0114170521895843,0.1928145591465327,0.0108962594533251,0.0001598209220612,Circulatory,Injury/poisoning,Chronic kidney disease,"Complication of cardiovascular device, implant or graft, initial encounter",False,False,737,16.13397548161121,0.06590724165988608,0.010813115267853928,6.0951206037560945,True
A4159,Other Gram-negative sepsis,T83511A,"I/I react d/t indwelling urethral catheter, init",887,15789,24891,0.0001252151915531,15.987967173331484,17.475784671993416,14.542851775820374,21.000217468327456,11.341245374006853,1.5409052617842476,0.0561783520172271,0.0356353702141336,0.0222903525745734,0.0001173833521331,Infectious,Injury/poisoning,Septicemia,"Complication of genitourinary device, implant or graft, initial encounter",False,False,627,13.725919439579684,0.06200676437429538,0.006789853757973293,9.13226802587333,True
D6832,Hemorrhagic disord d/t extrinsic circulating anticoagulants,R578,Other shock,643,15837,20170,9.077042634572804e-05,14.259318038887052,15.28651866282549,12.34583521915769,18.92765039227981,11.340992388802777,1.3478995610576567,0.0406011239502431,0.0318790282597917,0.0181823323153489,8.440473437517341e-05,Blood/immune,Symptoms/signs,Coagulation and hemorrhagic disorders,Shock,False,False,452,9.89492119089317,0.08087091757387248,0.015030057998490925,5.380612475480283,True
I872,Venous insufficiency (chronic) (peripheral),Z6844,"Body mass index [BMI] 60.0-69.9, adult",1342,52319,20196,0.0001894462086406,8.996929490825533,9.794940930323332,8.435242716482954,11.373812355280457,11.340661699287118,0.8637010070531466,0.0256503373535426,0.0664488017429194,0.0188554648532449,0.0001683894460158,Circulatory,Factors/status,Postthrombotic syndrome and venous insufficiency/hypertension,Unacceptable PDX,False,False,926,20.271453590192646,0.03651266766020864,0.008764781074577857,4.165839095070292,True
G8220,"Paraplegia, unspecified",R159,Full incontinence of feces,522,23465,13724,7.36892108125506e-05,11.482483570195736,12.155791880127454,9.603580662792425,15.386269082474447,11.335215368763778,1.0723917883046952,0.0222458981461751,0.038035558146313,0.0142362342160525,6.727167837176222e-05,Nervous,Symptoms/signs,Paralysis (other than cerebral palsy),Abdominal pain and other digestive/abdomen signs and symptoms,False,False,391,8.55954465849387,0.07854406130268199,0.010787846362230468,7.280791611722807,True
F1123,Opioid dependence with withdrawal,F1310,"Sedative, hypnotic or anxiolytic abuse, uncomplicated",548,22574,6862,7.735955464612592e-05,25.060395555953452,27.82172863794489,21.98833468796839,35.20269249071362,11.33256425245774,2.455025007417105,0.024275715424825,0.0798600990964733,0.0189698144558294,7.427262992167767e-05,Mental/behavioural,Mental/behavioural,Opioid-related disorders,Sedative-related disorders,True,False,271,5.932574430823117,0.2208029197080292,0.00688062418431902,32.09053623525032,False
K269,"Duodenal ulcer, unsp as acute or chronic, w/o hemor or perf",K449,Diaphragmatic hernia without obstruction or gangrene,2322,11202,126402,0.0003277899377523,11.616607053340086,14.645604428146305,12.954172018991809,16.55788797240568,11.321835143195909,1.2935716023870816,0.2072844134975897,0.0183699625005933,0.0171641460061205,0.0002995725816649,Digestive,Digestive,Gastroduodenal ulcer,Abdominal hernia,True,False,1240,27.145359019264447,0.03488372093023256,0.00682218101712286,5.113279879657045,True
E10319,Type 1 diabetes w unsp diabetic rtnop w/o macular edema,N186,End stage renal disease,2078,6874,216385,0.0002933451725449,9.89635945273651,13.876452275095176,12.09110527768918,15.925419828930217,11.31659328684266,1.226204028312015,0.3022985161478033,0.0096032534602675,0.0093950203679339,0.0002637034468229,Endocrine/metabolic,Genitourinary,Diabetes mellitus with complication,Chronic kidney disease,False,False,941,20.59982486865149,0.062078922040423486,0.01280837064261368,4.846746223433431,True
F1020,"Alcohol dependence, uncomplicated",I426,Alcoholic cardiomyopathy,898,71640,4371,0.0001267680293288,20.31451932250796,25.627567194156534,21.053403079884585,31.195536313011523,11.31231901196274,2.265456549364942,0.0125348967057509,0.205444978265843,0.0119553206502203,0.0001205277620935,Mental/behavioural,Circulatory,Alcohol-related disorders,Myocarditis and cardiomyopathy,False,False,659,14.426444833625219,0.051224944320712694,0.008232722385779958,6.222114863145565,True
P2912,Neonatal bradycardia,P610,Transient neonatal thrombocytopenia,874,10599,7033,0.0001233800196363,83.05628861348815,103.16691081962176,84.79027079433381,125.52632971158108,11.303608157773995,9.126900842601245,0.0824606094914614,0.1242712924783165,0.0521541950113378,0.0001218945208054,Perinatal,Perinatal,Other specified and unspecified perinatal conditions,Hemorrhagic and hematologic disorders of newborn,True,True,418,9.15061295971979,0.11556064073226545,0.00907421929316236,12.73505047639119,True
E1151,Type 2 diabetes w diabetic peripheral angiopath w/o gangrene,I7092,Chronic total occlusion of artery of the extremities,1328,147745,4559,0.0001874698696533,13.966329634113231,19.465919852835945,16.408088049878515,23.093613013603864,11.300994897888634,1.722496119033977,0.0089884598463568,0.2912919499890327,0.0087961000423908,0.0001740468820421,Endocrine/metabolic,Circulatory,Diabetes mellitus with complication,Unacceptable PDX,False,False,661,14.470227670753065,0.125,0.00993336208436003,12.583856194753146,True
F79,Unspecified intellectual disabilities,G40909,"Epilepsy, unsp, not intractable, without status epilepticus",4816,18132,176454,0.0006798606116345,10.662912802810007,14.527814175583492,13.293370763983516,15.876889952705932,11.299986373203962,1.2856488225537852,0.2656077652768586,0.0272932322304963,0.0253780892659535,0.000616101240794,Mental/behavioural,Nervous,Neurodevelopmental disorders,Epilepsy; convulsions,False,False,1746,38.22241681260946,0.04339700996677741,0.011167726949005514,3.885930428361871,True
G931,"Anoxic brain damage, not elsewhere classified",R532,Functional quadriplegia,633,24580,14970,8.935875564050676e-05,12.186153062838452,12.998317180500464,10.48510277904386,16.11393355748304,11.299121769005238,1.150382963050837,0.0257526444263628,0.0422845691382765,0.0162653853071922,8.202594477068392e-05,Nervous,Symptoms/signs,Coma; stupor; and brain damage,Nervous system signs and symptoms,False,False,362,7.924693520140105,0.14533965244865718,0.007576860176134154,19.182042306449425,True
C3490,Malignant neoplasm of unsp part of unsp bronchus or lung,G893,Neoplasm related pain (acute) (chronic),2522,31867,41229,0.0003560233518568,13.59777022721934,15.57444981406572,13.92893088359307,17.414365039069008,11.288251547849509,1.3797043543942609,0.0791414315749835,0.0611705353028208,0.0357355400005667,0.000329840871501,Neoplasm,Nervous,Respiratory cancers,Conditions due to neoplasm or the treatment of neoplasm,False,False,1134,24.824868651488618,0.0626486915146709,0.012284358476835542,5.099874904563126,True
K3189,Other diseases of stomach and duodenum,K7460,Unspecified cirrhosis of liver,3800,27132,74802,0.000536434867984,13.263409425158796,16.025588283980003,14.594787555800655,17.596657633126352,11.287464225972965,1.4197686887994208,0.1400560224089636,0.050800780727788,0.0387225630260664,0.0004959901489236,Digestive,Digestive,Other specified and unspecified disorders of stomach and duodenum,Other specified and unspecified liver disease,True,False,1384,30.297723292469353,0.05052631578947368,0.012119334171395175,4.169066969762177,True
K5720,Dvtrcli of lg int w perforation and abscess w/o bleeding,Z5331,Laparoscopic surgical procedure converted to open procedure,624,23606,13630,8.808825200580761e-05,13.738297878556436,14.722817375336962,11.852422439422831,18.288358567658296,11.28725112102084,1.3043758145787938,0.0264339574684402,0.0457813646368305,0.0170435922648312,8.167637676591337e-05,Digestive,Factors/status,Diverticulosis and diverticulitis,Unacceptable PDX,False,False,486,10.639229422066549,0.05128205128205128,0.007816420694810205,6.560810028572354,True
I69398,Other sequelae of cerebral infarction,Z7409,Other reduced mobility,503,18650,12359,7.100703647263018e-05,15.458680251033265,16.50511252811763,12.97090404941542,21.002293944044947,11.284329220471848,1.4626578333228988,0.026970509383378,0.0406990856865442,0.0164885596276142,6.64136924536358e-05,Circulatory,Factors/status,Sequela of cerebral infarction and other cerebrovascular disease,Unacceptable PDX,False,False,163,3.5683012259194395,0.27634194831013914,0.006518389481359241,42.39420628368393,False
P285,Respiratory failure of newborn,P2912,Neonatal bradycardia,1149,9497,10599,0.0001622009640299,80.86029029203763,102.9317142235025,86.57993543600885,122.37174513510112,11.283937620778952,9.121967675003589,0.1209855743919132,0.1084064534390036,0.0606428458331134,0.0001601950231231,Perinatal,Perinatal,Respiratory perinatal condition,Other specified and unspecified perinatal conditions,True,True,418,9.15061295971979,0.1453437771975631,0.008459154366897452,17.181832946130594,True
P819,"Disturbance of temperature regulation of newborn, unsp",P922,Slow feeding of newborn,903,10397,7468,0.0001274738646814,82.38383310325138,102.42682860787832,84.44378255592096,124.23952245057345,11.281434744866257,9.07923778529046,0.0868519765316918,0.120915907873594,0.0532366466218606,0.0001259265481767,Perinatal,Perinatal,Other specified and unspecified perinatal conditions,Neonatal digestive and feeding disorders,True,True,168,3.677758318739054,0.3909191583610188,0.01076540079801745,36.31255033560945,False
